track,tags
49767,"1,15,25,32,83"
1657,"1,15,199"
42663,"2,3,19,36,43,106,183"
37076,"9,32"
75119,"0,33,77,80,100,193"
34952,"1,17"
72215,"35,143,244"
41473,"1,2,119,196"
38316,"1,21,144"
4525,"0,1,4,60,87,217"
10483,"1,108,172"
61985,"1,86"
13602,"1,172"
28402,"5,9,47,89,202,230"
44940,"5,75,89"
19860,"0,40,57"
69398,"1,71"
57761,"1,5,96,104"
17557,"0,105"
3202,"1,157,245"
70926,"0,60,97,159"
72254,"3,198"
62624,"1,2,70"
6459,"0,46,59,114"
74664,"0,120"
35745,"0,12,77,189"
26146,"1,108"
75340,"0,80,91,132"
10473,"0,2,3,4,27,31"
34041,"0,2,27,154,211"
24586,"0,1,14,82"
58215,"1,17,66"
43861,"0,1,11,13,82,149"
11064,"5,6,118,150"
37,"1,11,12,15,37,50,54,74,97,108,113,171,174,224"
54990,"1,5,15,150"
16187,"1,18,218"
23830,"1,17,44,71"
64388,"0,9,40,198"
35282,"0,46,114"
50810,"5,75,89"
52785,"1,3,9,231"
69296,"1,15,37,242"
53758,"1,12,131,205,210"
53497,"0,7,84"
61873,"2,184"
21656,"1,6,12,108,190"
3938,"1,6,12,108,190"
16355,"0,10,18,42"
47710,"1,37"
74617,"1,17,18,37,76,192,223"
28766,"1,11,37,174,192"
12998,"1,64"
67164,"1,11,44,53,161"
42032,"0,91,100"
38729,"0,1,11,33,108"
7993,"0,1,12,111,192"
66859,"0,16,128,163"
29010,"1,6,12,201"
43282,"1,165"
17673,"0,40"
14992,"0,33,235"
44618,"0,33,235"
60166,"1,11"
67288,"2,179"
10687,"0,1,2,11,15,24,154"
73903,"3,147"
54239,"1,12,29,76,110"
41657,"0,56,189"
26264,"0,7,12,31,38,90,135"
12374,"0,16,79,120"
66267,"6,175,201"
41331,"1,53,210"
8157,"0,111,235"
49616,"1,21,25,53,210"
23517,"1,11,12,15,21,165"
30951,"0,43,163"
10536,"5,133"
25122,"0,1,87,108,217"
54647,"2,4,7,51"
15575,"0,8,51"
55931,"5,89,197"
10448,"5,89,197"
27579,"0,65"
31628,"0,16,125,163"
68860,"0,6,31,81,116"
17983,"0,30"
48198,"0,49,156"
40310,"0,1,49,206"
27642,"0,3,4,22,28,168,182,251"
19637,"0,10,49,156"
31642,"1,44,53,205,210"
31484,"0,33"
37845,"0,6,31,81,159,170"
51628,"2,184"
60669,"0,4,12,77,149"
71748,"0,1,5,17,21,63,90,118"
76574,"0,6,30,116,132"
53324,"1,15,64,74,131,205"
6121,"0,120,126"
74934,"6,81,116,170"
70228,"1,205"
56097,"43,137,183,195"
6217,"1,82"
32679,"5,58,75,89,102,127,254"
39434,"1,17,29,87"
56188,"1,13,82,203"
3948,"0,1,10,60,87"
57489,"3,23,160,214,228"
49468,"1,5,12,70,74,157"
16312,"5,63,118"
3376,"43,121,195"
71469,"0,16,28,40"
29040,"28,186"
30191,"0,49,100"
38369,"1,174,192"
58229,"0,80"
21521,"2,3,23,207"
38677,"0,20,107"
20372,"0,166"
61182,"0,51,253"
53708,"0,166"
8959,"1,29,82,206"
56347,"1,167"
6072,"2,6,23,26,101"
64534,"28,168,182"
56745,"6,145,241"
27347,"1,6,15,31,64,70,81,103,167"
17341,"1,6,15,31,64,70,81,103,167"
70601,"0,2,10,48,57,115"
17762,"0,4,38,80,90"
72363,"2,11,43,63"
54943,"5,58,68,104,185"
47202,"0,28,40,168,182"
96,"1,229"
48811,"1,245"
70966,"1,37,71,223"
14679,"0,85,253"
40411,"0,4,14,100,149"
72958,"1,11,43,98,108,110,121"
208,"0,125"
44111,"0,91"
39277,"0,1,6,11,82,159,175,201"
6004,"1,50,70,108"
5576,"0,132,149"
52948,"0,31,46,57,88,140"
16856,"0,14,16,30"
18247,"0,188"
66855,"0,10,166"
10170,"35,73,112,233"
68634,"5,58,197"
67634,"0,28,40,85"
53174,"1,2,5,12,17,86,242"
63042,"0,18,139"
50181,"0,22,38"
75292,"5,58"
67764,"1,44,48,150,178"
41883,"2,5,23,26,27,58,208"
26631,"1,174"
19436,"3,19,23,134,169,202,204"
3950,"5,127"
65503,"0,139"
54007,"28,168"
67596,"2,184"
12717,"1,5,164"
48929,"6,93,122,177"
37508,"0,33,193"
63058,"2,184"
59704,"5,102,197"
71969,"6,93"
13690,"3,23,228"
71234,"1,12,29,97,110,220"
66209,"0,2,27,61"
7208,"1,12,190"
9929,"5,102,118,127"
69461,"1,190"
33389,"5,63,118,133"
54545,"1,71"
8799,"3,23,207"
52668,"0,33,193"
68718,"1,18,224"
19821,"9,28,85,251"
35536,"0,148"
72857,"2,23,208"
76535,"1,183"
4958,"1,2,13,44,45,48,161,203"
54493,"1,25,123,161,190"
3338,"1,6,12,54,201"
811,"1,2,5,58,75,150,185"
46281,"0,94"
27100,"1,205,210"
69507,"0,1,6,12,17,29,65,72,81,95,97"
46254,"1,144,171,218"
62072,"0,2,3,7,12,19,27"
9883,"0,105,126,181"
6602,"0,2,27,77,80"
25372,"2,184"
33581,"0,20,65,188"
19924,"9,23,32,246"
28493,"0,18,42,140"
60141,"1,2,3,135"
9162,"0,49,105"
32926,"3,19,34"
62224,"1,37"
8998,"0,79,120"
59224,"1,62,164"
3164,"1,9,15,55,141,202"
51848,"1,21,37,92,196"
30843,"0,10,136"
29647,"2,5,41,86,104"
38836,"0,69"
65406,"6,158,187"
10143,"0,52,77,189"
66333,"0,33"
23560,"1,6,12,29,110,175"
14094,"1,11,12,172"
20056,"1,119,196"
2355,"0,2,8,184"
30709,"1,5,11,15,50,63"
22521,"0,2,30,31,43,84,148"
25936,"6,187"
564,"1,15,205"
16259,"6,39"
39906,"0,126,212"
40958,"0,2,3,6,9,23,40,47,101,103,117,151,202"
2329,"1,13,82,87"
56378,"1,11,12"
22024,"1,11,76,98"
62678,"1,18,224"
25992,"1,5,58,185"
4747,"6,39,187"
39495,"1,37"
630,"0,2,10,176"
39461,"1,17,50,76"
30065,"1,15,25,44,53,70,161"
46440,"1,21"
22265,"3,9,51,202"
61763,"0,20,111,235"
12622,"2,26,41,61"
74286,"1,18,224"
6700,"0,10,128,253"
16287,"1,5,17,96,178"
48641,"1,13,48,203"
9339,"23,207"
37523,"1,6,9,23,32,47,151,178"
68956,"1,15,123,239"
42969,"0,30,149"
33672,"1,242"
58750,"1,29,108"
10449,"1,29,108"
37452,"0,6,39,116,201"
67773,"1,15,50,144"
59563,"1,5,6,39,68,70"
43100,"0,20,111,152,176"
48221,"0,31,88,255"
22841,"0,31,88,255"
64300,"5,68,102,118,133"
17941,"5,12,29,102"
9056,"0,7,17"
58970,"1,11,82,87"
53001,"5,12,55,58"
21269,"43,98"
26442,"5,70,102,127"
73582,"1,11,15,83,98,138"
62413,"0,4,18,91"
30248,"1,2,3,19,27"
16119,"0,189,193"
66856,"6,23,93,177"
8512,"43,121"
69002,"1,6,9,12,54,117,170,239"
36445,"38,43,183"
20953,"6,9,32,47,117"
51054,"0,2,8,22,69,213"
22423,"28,168,221,251"
776,"6,39,145"
51321,"6,145,158,187,215,241"
45588,"6,117,215,241"
20424,"6,122,151,158,187"
66950,"2,6,23,24,93,151"
57528,"0,2,3,8,22,209"
24634,"28,168,251"
54138,"3,194"
17101,"2,6,24,39"
45510,"1,13,203"
9716,"1,6,180,243"
60908,"6,145,241"
24678,"0,28,40,46,85"
50809,"35,143"
33242,"0,8,16,30"
41322,"6,28,122"
31152,"28,85,168"
36893,"23,169"
22323,"0,22,38"
75075,"0,22,38"
29652,"0,1,7,8,13"
64364,"1,5,15,47,68,74,118"
15409,"0,1,2,3,8,17,22"
33759,"0,4,31,149"
59105,"0,14,46"
71664,"1,2,5,9,25,70,75,86,99,239"
46248,"0,126,181"
41215,"0,94"
59879,"35,112,143"
62501,"0,5,94"
32384,"0,30"
68073,"2,5,9,55,75,86"
58263,"0,5,35,68,118"
24587,"3,19,200"
18102,"2,3,6,61,200"
56093,"0,10,91"
9505,"0,2,8,28,30"
75297,"2,6,61"
59383,"0,94"
4000,"3,6,170,175,241"
45785,"6,81,116"
14504,"6,9,26,32,55,81,93"
11163,"9,32,85,155"
3838,"0,9,32,253"
25194,"9,28,32,85"
24881,"9,32"
41532,"1,5,75,196"
68295,"1,11,13,45,196"
49816,"3,19,34"
73764,"6,187"
66994,"0,22,59,69"
49874,"2,6,61,101"
34732,"1,2,11,15,21,25,86"
59094,"43,121"
38308,"6,43,93,187"
30743,"1,12,54"
57257,"0,2,8,9,32,45,61"
39905,"0,1,2,8,23"
38884,"3,34,147"
45659,"0,8,155,240"
3032,"2,5,9,23,26,104,180"
62019,"0,3,19,35,64"
2060,"1,13,15,48"
25139,"0,40,59"
21979,"0,30,84,128"
59419,"0,2,8,46,213"
76231,"0,9,32,47,51"
34585,"0,23,38,160"
35055,"6,63,215"
32673,"2,6,9,23,28,101,204"
28804,"23,134,204"
59054,"2,8"
41443,"0,2,8,51"
72882,"0,42,152"
16273,"0,8,46"
55073,"6,158,215"
32406,"2,6,24,26,158,177"
24509,"3,236"
41791,"6,158"
23621,"0,1,30,72,229"
66295,"1,17,25,219"
75793,"9,32,45,47"
41265,"0,30,84"
26669,"0,16,69"
4369,"1,2,23,41,180"
45983,"0,211"
36124,"0,22"
34124,"6,145"
38026,"1,2,13,17,86,119,239,250"
50823,"1,15,70,178"
68472,"0,2,4,26,51,155"
20545,"1,2,41,45,61,196,250"
37160,"1,119"
62519,"0,10,128"
20042,"6,215"
57190,"6,9,23,151,246"
71315,"2,6,24,122,187"
73042,"6,23,151,177"
16046,"0,14,163,240"
75029,"6,9,85,116,145"
9656,"0,100"
63473,"0,4,22,38"
75359,"0,10,73"
6130,"0,94"
63459,"35,73,112,233"
45928,"0,10,18"
56897,"0,91,115"
37835,"0,10,73"
26033,"0,18,80"
15050,"0,7,18"
73418,"0,1,2,13,26,41,45,125"
54252,"23,207"
14406,"35,143,146"
51803,"0,18,80"
3887,"35,143"
2881,"6,145"
5794,"5,35,104,143,191,227,244"
35459,"5,9,104"
21192,"6,24"
76170,"0,84,128"
52266,"1,2,25,239"
28794,"6,39,93"
55383,"1,250"
30329,"0,1,4,70,99"
3999,"0,2,6,24,26,84"
52997,"6,81,93"
57167,"0,49,139"
73117,"0,7,211"
14126,"0,1,12,17,95"
18720,"2,5,9,104"
18019,"23,134,204"
39917,"0,2,8,176"
9166,"0,2,7,8"
26200,"0,4"
35033,"0,2,6,8,115,116"
44341,"0,28,40,69,168,247"
54910,"1,2,86,176,194"
63546,"0,12,18"
60122,"6,93"
43219,"5,75,104"
21982,"0,5,8,9,32,141"
55888,"6,39,93,117"
59967,"0,38,51"
27134,"6,39,145"
31496,"23,207"
66257,"0,14,42,216"
33061,"2,23,24,26,173"
56729,"0,16,69,125"
38185,"5,9,55,75"
11582,"0,2,211"
27416,"0,2,8,115"
24828,"6,9,32,55,117"
4611,"0,2,26,59"
34251,"2,3,34,59,147"
59061,"1,2,26,86"
71705,"0,2,8,13,148"
6263,"0,4,8"
23986,"5,9,55,75"
14986,"0,1,2,5,8,41,104"
6255,"1,2,26,41,180"
68192,"5,68,227"
52245,"5,89"
55991,"1,45,167"
13694,"6,122,162"
57729,"0,1,2,15,26,41,51"
8550,"0,8,51"
29906,"1,15,74,237"
33835,"5,68,102"
63875,"5,197"
52947,"28,168,182"
50271,"0,2,8,26"
61179,"2,6,24,122,194"
38240,"5,68,133"
54416,"0,2,3,26,34,38,40,59,69,142,213"
6307,"1,5,15,96,219"
17830,"0,2,8,24,36"
17363,"35,112,146,233"
72244,"35,73,112,233"
40332,"1,2,3,11,43,106"
46737,"0,4,14,67"
38101,"6,23,101,204"
65936,"0,3,4,35,69,191"
65025,"28,182"
54230,"0,1,29,67"
2990,"0,28,40,69"
52938,"6,117,122,158,162,187"
7830,"3,28,124"
68978,"6,103,117,145"
55546,"6,9,81,117,175,187,241"
53280,"6,9,81,117,175,187,241"
29867,"6,145,215,241"
41358,"6,145,241"
20347,"6,117,145"
58135,"0,7,115"
370,"2,6,24,26,122,162"
32095,"1,13,15,17"
37081,"1,18,92,223"
23952,"1,11,15,21,113"
49115,"0,4,14,16,130,226"
73592,"0,4,14,16,130,226"
76352,"23,134"
29370,"6,93,187"
23449,"2,24,43,137,183"
33773,"0,1,4,129"
44024,"0,40,69"
27195,"0,8,38,69,130"
63704,"6,39,187"
63180,"0,7,8,211,253"
28933,"6,9,81,103,116"
67431,"0,16,125,163"
30416,"2,24,51,61,176"
1995,"6,117"
66523,"6,9,32,117,198"
23813,"0,1,13,84,128"
58556,"0,9,22,32,202"
60152,"0,2,3,6,9,22,23,24,26,28,35,103,112,122,151,162,209"
23527,"2,6,93,101,177"
10879,"2,43,252"
34981,"1,9,15,155,240"
44714,"0,2,8,26,28,51,182"
56506,"0,4,94,226"
67315,"2,23,36,204"
29765,"6,39,158"
8797,"2,36"
21948,"1,78,199"
61661,"35,146"
75985,"0,7,211"
34418,"0,7,211"
5306,"1,11,17,29"
4701,"0,1,11,149"
10308,"3,6,9,23,103,124,173,198"
57550,"5,35,104,164,227"
62121,"2,35,191"
40945,"0,18,56"
54142,"0,2,3,236"
1918,"1,15,50"
75475,"1,2,13,203"
183,"3,238"
302,"2,24,41"
20164,"0,2,46"
1411,"6,9,23,26,32,47,151,173"
39510,"1,119"
14853,"0,4,57,140"
10266,"5,133"
66659,"1,17,29"
8778,"0,80,84"
20237,"0,18,49,80"
37615,"0,105,126"
32404,"3,238"
20914,"6,39"
27109,"0,1,2,25,28"
6314,"0,7,10,22,73"
35043,"0,16,40,46"
27253,"0,7,253"
63283,"1,23,119,191"
29603,"0,6,12,110"
44929,"43,252"
62058,"1,2,12,27"
22408,"0,14,49,156"
60649,"9,23,32,173"
60369,"28,182"
8542,"28,182"
34658,"0,42,216"
69718,"0,14,16,128"
7552,"3,9,85,155"
37899,"0,8,163"
73207,"23,173,228"
6141,"0,38"
3500,"9,23,47,173,228"
2169,"0,16,125,163"
48495,"0,4"
35786,"6,39,93,122,145"
42627,"1,13"
61081,"0,3,7,19,22"
70178,"6,39"
25167,"0,20"
48092,"0,33,56,181"
73313,"1,25,64,99"
75427,"0,120,181"
72819,"0,31,56,107"
59949,"28,186"
4130,"0,63,81"
15020,"0,5,16,18"
63668,"9,32,35,73,233"
5721,"0,136"
8266,"0,57"
6918,"3,34"
76030,"35,244"
63757,"35,143"
26598,"0,2,8,51"
51153,"43,183"
31999,"0,22"
23176,"23,214"
35827,"2,43,121,183"
39009,"5,35,244"
29931,"1,5,9,35,96"
36850,"2,61"
74603,"0,1,12,13,48"
56946,"0,14,176"
36588,"2,24,26,194"
56269,"43,225"
65300,"43,225"
48883,"0,100"
44875,"0,18"
73164,"2,23,61,214"
18639,"0,28,46,85,186"
41314,"0,14,130"
31357,"9,32,155,194"
65599,"0,2,3,9,155"
24114,"0,211"
37282,"23,169"
43769,"0,2,4,8,240"
4107,"2,61"
9847,"2,9,24,121,155,240"
9464,"3,106,240"
161,"0,4,10,211"
73471,"0,51"
7599,"0,2,3,9,16,28,32,40,69,130"
29141,"0,4,5,23,35,191,227"
17920,"0,2,8,48,60"
22541,"6,145"
37653,"0,10,18,80,156"
62923,"9,47,198"
63569,"2,3,6,101"
3442,"1,5,17,25,157,164,172"
52161,"0,2,8,51"
10832,"1,15,23,160"
9447,"0,2,3,6,9,23,26,28,114,180,209"
38163,"5,9,104"
12368,"1,13,45,250"
20500,"35,146"
47069,"0,28,40,247"
51812,"0,7,38"
76226,"5,75,102,118,127"
36103,"0,2,26,36"
18256,"0,16,163"
67931,"0,181"
16107,"1,2,13,26,119,223,250"
28691,"2,23,36,61,204"
35917,"0,2,5,176"
36329,"0,30,125,163"
40522,"0,16,69"
11443,"6,215,241"
59600,"5,6,9,117,243"
28229,"6,39,175"
40997,"6,241"
18777,"35,233"
31822,"6,145"
33733,"1,6,39,123"
6622,"1,92,119"
3458,"2,3,19,23,61,169,176,214,234"
63398,"0,1,98,129,135"
16892,"5,68,89,227"
6453,"0,1,17,29"
53547,"1,17,25,53,76"
61702,"0,1,4,12,21,25,31,54,74,84,95,131,159,170,202"
75966,"1,13,17,29"
54648,"5,75"
50722,"0,7,57"
58455,"0,135"
25402,"0,16,125"
40072,"1,15,64,178"
33129,"1,29,220"
70937,"1,2,5,13,17,75,99,119,227"
17744,"0,111,235"
1009,"1,11,43,98"
69942,"0,67"
2588,"0,30,79"
69603,"0,3,22,31,43,69"
33909,"1,199"
15566,"1,21,44,53,165"
4785,"0,2,8,24,51"
17570,"0,1,8,11,15"
31533,"0,120"
19304,"1,12,18,29,54,192,220"
68555,"0,3,38,43,121,183"
3454,"1,9,15,45"
31786,"0,16,125,163"
11257,"1,6,15,93"
67259,"0,7,12,31"
47478,"0,2,8,12,31,84,142"
45524,"0,120,126"
45256,"0,77,149"
24815,"3,6,23,162,214,234"
25008,"23,134"
14324,"0,132"
29945,"1,11,12,15,70,131"
74566,"0,1,29,77,192,219"
37370,"1,119"
74836,"0,4"
4651,"1,18,224"
41570,"0,1,2,3,6,15,23,81,121,180"
68442,"6,23,93,151"
56186,"0,1,48,87"
56060,"0,7,91"
65840,"2,23,204"
53325,"1,13"
813,"6,158,187"
44620,"1,15,44,180"
1745,"1,35,64,143,244"
14517,"6,43,170,201"
56256,"1,15,25,243"
52278,"0,20"
57788,"9,47"
11096,"1,6,15,23,214"
33903,"0,3,34,59"
69731,"1,2,21,41,62,75,119"
59861,"23,169"
30473,"0,2,7,51,211"
33967,"0,4,10,94"
55418,"0,33,181"
16146,"0,40"
10019,"1,15,64,180"
66469,"1,5,15,35,64,70,112"
47700,"1,5,9,15,23,70,180"
29703,"0,2,4,91"
66861,"5,89,104,127"
70518,"0,10,14,42,46,57,114,152"
46106,"1,6,11,15,83,123,209"
37699,"1,11,15,35,64"
2435,"1,3,15,19,25,64,83"
10630,"1,15,28,40,64,167"
26386,"0,7,10,52,95,132"
56257,"1,15,78,113,131"
10069,"0,91"
47357,"0,10,128"
66308,"0,213,253"
66071,"28,168,221"
52418,"1,11,72"
29795,"0,16,29,149"
11591,"0,20,42"
7477,"0,65,216"
9986,"2,35,112,191"
68865,"1,3,106"
76350,"0,2,3,19,38"
23888,"1,2,9,25,41"
43415,"0,20,235"
25882,"0,42,105"
30576,"3,240"
63365,"0,94,140"
52594,"0,153,189"
46129,"0,9,85,141,202"
34904,"1,83"
31347,"0,7,31"
27960,"6,122,162"
14158,"0,1,2,10,13,27,80"
21917,"5,75"
5215,"0,2,60,80,132"
70605,"1,15,17,25,44,47,180"
27703,"0,18,49,100,132"
13524,"1,78"
64032,"1,62,164"
36978,"1,11,15"
4091,"1,5,12,54,62,63,138"
13130,"1,37,96,138"
56000,"6,117"
59783,"0,4,115"
50389,"5,89,230"
71547,"0,14,20,65"
58171,"0,8,163"
7767,"1,6,9,101,123,177"
68183,"5,102,197"
30623,"3,19,225"
14404,"1,5,9,17,37,45,64,85,96,167,227"
4761,"0,7,211"
21514,"0,8,9,32"
55221,"0,4,10,57"
7519,"0,16,176"
23369,"0,2,7"
15883,"0,1,64,233"
57438,"1,25,62,92,218"
45321,"1,3,12,19,43,106,135,137,200,225"
46999,"1,17,192,206"
39805,"1,15,98,135"
13965,"1,219"
50409,"0,9,30,31,43,47,121,252"
42600,"35,112,146"
76023,"1,3,11,98,131"
66891,"1,5,157"
73008,"1,6,17,25,167,232"
40848,"1,2,24,43,252"
36009,"1,21,71,78,113"
67690,"3,23,124,155"
12606,"23,173"
73864,"1,74,219"
14478,"0,2,3,9,24,32,36,46,85,213"
16310,"43,225"
20687,"0,2,3,4,6,19,209"
56922,"1,17,66"
41676,"0,20,56"
18515,"0,40,95,116,176"
65434,"0,67,148"
74369,"1,2,9,15,70,141"
36358,"0,166"
50685,"1,2,25,41,119"
24902,"1,18,224"
4969,"1,83,243"
48798,"0,18"
73754,"3,6,122,232"
69850,"3,11,19,22,43,129,137"
16881,"0,1,3,9,15,19,32,38,70,90,96,123,141,178"
10712,"0,120"
64964,"0,2,4,8,24"
61697,"1,2,24,113,119"
30216,"9,26,32,35"
54411,"0,4,140"
37307,"5,68,197,227"
20643,"1,6,101,243"
27044,"2,3,9,23,26,32,36,169"
23533,"2,3,9,23,26,32,36,169"
5382,"0,65,189"
44865,"1,5,254"
12852,"23,173,204,234"
28543,"0,2,3,8,36,51"
34515,"2,28,36,179"
46163,"35,64,73,112,233"
28292,"1,6,23,151,177,178"
67333,"1,18,224"
12324,"1,6,9,23,123,167,177,180"
16980,"1,17,206"
12048,"0,7,48,129"
14537,"5,68,102,118"
49510,"0,2,8,35,191"
685,"0,166"
45166,"0,14,107"
64351,"6,39"
46155,"23,169"
13250,"0,79,120"
53840,"1,2,5,9,15,70"
38267,"2,36"
32530,"6,103,151,158"
46088,"6,162"
73028,"1,21,144,210"
19558,"0,31,57,213"
65766,"1,29,66"
6045,"1,29,66"
38425,"0,33,52,95"
40128,"1,15,21,25"
42040,"0,67"
22318,"1,78,113"
52627,"0,30"
69834,"1,5,157"
52548,"1,113,199"
25373,"1,6,45,103,151,177"
46105,"0,3,28,34,38,46,59,130,186,247"
53212,"3,28,81,124"
56446,"23,228,246"
44181,"0,4,7,69,211"
50069,"0,3,10,106"
27187,"0,3,28,168"
74074,"1,5,12,25,96,164,172"
48985,"6,103,116,175,201"
46639,"0,40,255"
10907,"0,30,84"
26189,"0,111"
61598,"43,225,240"
46236,"0,1,12,60"
2376,"0,12,77"
20484,"0,22,30,84,148"
57900,"0,20,56,111"
37992,"0,7,128"
27881,"1,119,180"
35480,"0,46,115"
10843,"23,228,246"
56149,"1,5,17,157"
23564,"0,1,7,15,17,25,44,45,48,203"
50321,"6,23,228"
31142,"0,1,4,9,13,32,64,74"
67327,"0,7,77,97"
33593,"0,14,18,132"
75760,"0,129,137,154"
70393,"0,1,30,149,203"
10324,"0,20,65"
3926,"0,1,17,48,77"
68823,"0,28,40,247"
65606,"0,46,114,166"
27380,"1,11,110"
21282,"0,30,65"
3178,"0,20,111"
51672,"2,24"
9755,"5,89,127,197"
76292,"1,92,119"
46083,"0,10,35,47,73"
26593,"6,170"
71073,"23,134,169,204"
1773,"1,11,15,43,50,183"
70097,"1,2,6,26,39"
61456,"1,37"
20864,"0,126"
71807,"6,145"
46185,"3,147"
27622,"28,182"
56374,"1,13,17,21,66"
5487,"2,6,24,162"
64421,"1,15,44,178"
3158,"1,108"
68273,"0,14,42,152"
49633,"35,64"
25516,"1,3,19,72,106,121"
70805,"0,3,8,22,31,34,59"
11650,"0,33,107,120"
2828,"0,23,35,207"
27204,"0,1,40,209"
19630,"6,158"
58890,"35,146"
7470,"0,1,2,8,22,26,72,116"
57905,"9,28,168"
50396,"0,52,132"
331,"0,1,12,50,97,192,220"
21815,"0,28,85,221"
72932,"35,143,146"
38532,"0,1,12,29,31,52,95,110"
55214,"5,104"
10148,"3,34,147"
27168,"0,20,56"
49975,"1,3,19,129,131"
66953,"0,30,148"
14889,"6,117,215"
68567,"28,221"
51995,"1,11,72"
24141,"0,80"
41549,"0,3,6,23,28,95,183,186,214"
17097,"0,4,7,80"
69234,"6,11,72,93"
16104,"5,89"
71718,"1,15,64,167"
75191,"0,30,148"
21995,"3,23,124,246"
73462,"1,171"
43593,"6,23,160"
52878,"0,16,28,40,46"
25224,"0,18,80"
75589,"3,43,106,225"
68540,"1,12,108"
104,"0,3,9,19,22,28,31,35,38,46,186,191"
67953,"2,6,9,23,39,103,117,134,204"
61994,"1,13,83,219,239"
68509,"5,68"
28037,"1,83,131"
17669,"0,65"
22449,"3,19,23,134"
51117,"6,232"
33669,"35,146"
43884,"3,34,186"
51451,"0,4,6,9,116,122"
53081,"0,7"
57074,"1,17,239"
73865,"0,4,100"
49138,"5,9,23,47"
28193,"1,11,98,229"
36374,"0,1,5,6,9,28,70,96,116"
60663,"0,142"
36590,"6,122,187"
11493,"6,215"
65830,"6,103"
45542,"1,2,6,15,37,167"
76651,"6,170,175"
7537,"0,1,12,57,96"
55148,"1,92,113"
40811,"6,23,39,169,177"
376,"23,177"
4864,"1,11,131"
33552,"6,19,38,39,43,137"
56457,"2,24"
50820,"9,32,155"
13491,"28,221"
48591,"35,64,112"
24593,"2,6,24"
5596,"1,25,44"
22493,"0,6,103,116,130"
44010,"0,8,12,14,16,226"
51695,"0,142,194"
25740,"35,244"
9334,"0,114"
7383,"43,121,195,252"
71908,"1,15,64,74,83,131"
18357,"0,20"
15958,"23,160"
5032,"0,1,17,29,66"
44583,"1,13,135,248"
2820,"6,122,158,162"
8819,"1,21,210"
12266,"1,92,113"
56166,"5,102,118"
63775,"1,78"
53672,"0,88"
58898,"0,1,4,6,11,110,170"
44501,"0,10,46"
43735,"1,92,144,218"
51423,"1,12,78,92,144"
65289,"0,14,163"
57218,"0,94"
53267,"0,22,126"
53899,"0,16,163"
22968,"1,25,53"
3502,"1,3,17,37,64,96,236"
35628,"0,2,4,7,24,26,28,38,46,59,69"
35324,"5,6,9,103,248"
67367,"6,93"
39337,"0,22,181"
29698,"1,2,86,196"
51915,"1,12,108,131"
41516,"23,160,234"
57701,"6,39,145"
59336,"0,4,10"
64208,"0,4"
21712,"0,1,4,7,13"
38588,"0,12,188"
73920,"28,251"
28508,"0,14"
14127,"0,20"
44577,"2,6,23,26,117,122,162,177,214"
60314,"0,2,8,27,115"
43519,"0,2,129"
67376,"0,2,6,8,51,93"
65916,"0,1,13,31"
60068,"0,1,4,7,74"
7836,"43,137,183"
23808,"0,226"
63132,"0,2,30"
2178,"6,39,145"
60081,"0,1,43,98,108,137"
8994,"0,28,40"
64069,"0,7,77,129,154"
58935,"3,248"
2489,"1,13,119"
11784,"0,2,3,8"
54054,"5,6,68,118"
49632,"1,15,131"
60299,"0,1,4,5,9,11,17,108,128,197,212"
63240,"0,1,3,12,13,84"
7498,"0,7,38"
51372,"6,23,151,234"
39129,"0,142"
51023,"1,5,17,157"
44726,"28,247"
18503,"6,9,93,101"
15605,"0,28,186,251"
39544,"1,21,131,223"
9185,"0,6,9,47,81,84"
45987,"5,68,118"
16106,"0,33"
22153,"0,1,8,13,38"
55104,"0,60,67"
55947,"5,68"
64659,"1,18,171,224"
15818,"28,182"
24967,"1,9,17,25,45,155,250"
35537,"0,6,9,28,85"
22875,"0,3,28,251"
10823,"0,3,28,251"
26856,"6,23,151,173"
48681,"0,140"
25505,"1,12,108,131"
12090,"1,29,66"
18489,"1,3,15,131"
57003,"0,33,181"
75160,"0,100"
56236,"3,106"
11149,"0,1,4,11"
66917,"0,14,16,18"
58547,"0,94"
72897,"3,35,73,112,233"
46266,"0,65"
32502,"1,6,17,81,99,103"
59728,"3,6,170"
2597,"0,52"
40631,"0,28,40,247"
2276,"1,11,15,72"
68221,"1,12,18,83,138,192"
41295,"0,1,67,70,74"
27201,"0,6,12,95,175"
29092,"1,3,6,23,24,64,70,123,134,169,202"
44619,"1,9,32,45,47"
61006,"0,1,67,87,129"
59744,"0,3,19,34,59"
1239,"0,14,65"
25748,"1,6,23,173,246"
56623,"0,94"
52200,"0,31,213,253"
9041,"1,11,50,74"
22017,"0,2,3,6,8,9,19,23,101,117,151,187,209"
48504,"1,13,76"
63671,"6,170"
5490,"3,19,236,238"
20669,"1,2,11,15,43,72,101,183"
27903,"1,72"
49071,"0,10,47,254"
56690,"6,39,93,101"
42824,"28,182"
24873,"1,72,229"
60459,"0,91"
19168,"0,16,31,69,130,255"
36362,"0,3,6,30,31,84,116,117,149,201,255"
40101,"0,28,186"
55268,"0,105,139"
55365,"0,166"
6929,"5,102,127,133"
37357,"2,9,23,24,32,85"
50745,"1,53,76"
55199,"0,14,20"
27488,"0,22,126"
16627,"1,206"
39052,"1,9,17,25,32,47,55"
73087,"1,3,11,131"
68761,"0,1,87,98"
33280,"1,2,6,15,23,24,101,151,177"
13171,"0,56"
